question,answer,loss_before,logit_before,feat_before,loss_after,logit_after,feat_after,euclid_drift
What was the percentage increase in local event registration according to the Local Fitness Enthusiasts Group compared to the previous year?,30%,10.976291,5.220840,1.242538,64.955864,-51.423378,0.877545,167.893478
"By how much has the local energy consumption risen annually, according to the existing utility framework analysis?",3.5%.,9.053789,6.823808,2.631425,63.942715,-49.900005,2.723916,163.540222
"What percentage of jobs in the economy require postsecondary education as of September 10, 2023?`",65%.`,12.505962,3.334412,0.349091,79.417038,-57.904221,-2.992617,157.137970
What percentage increase in voter turnout was observed in the city of Newfield during the pilot program that extended early voting?,3%,10.547057,5.857122,1.612082,62.125065,-48.118073,1.060153,169.671753
What percentage of countries have integrated remote learning into their core curriculum according to the Global Education Monitoring Report in November 2023?,80%,10.874888,5.028473,2.728219,66.403847,-50.444389,-0.323220,167.509415
In what year did the City Council vote to allocate funds for public school improvements?,2023,12.924672,3.452669,3.267182,62.229824,-48.153763,-1.449493,167.229752
Which Asian metropolis partnered with local tech firms to develop apps that promote civic engagement among marginalized areas?,Metropolix.,12.200379,3.920398,3.280715,73.541603,-58.425411,2.805670,168.435165
How much has the gig economy grown since 2024 according to ‘Figures & Fables Consulting’?,150%.,15.646524,0.914695,2.920371,59.463306,-44.200237,-0.189704,166.045334
"Which festival is noted for blending the boundaries between photography and digital art, according to the document?",ImagineSphere.,14.754137,1.284506,2.628028,72.670876,-53.896725,0.948939,161.243668
What year did the Romagnoli family immigrate to the neighborhood after leaving Italy?,1950,11.688425,4.857380,2.521871,60.090397,-45.319611,0.042096,165.234741
By what percentage has Sofia Rodriguez allocated her portfolio to socially responsible enterprises as of January 2024?,60%.,12.062038,4.239789,1.531030,57.090054,-42.792683,-0.144931,168.096252
For whom did Dr. Sanjay Gupta state that preventative screenings are essential?,Everyone.,11.943490,4.426241,2.216541,60.522076,-45.669662,0.096331,165.100021
"What is considered the backbone of all business sectors, according to Jim Collins, CEO of Dynamic Tech Solutions?",Technology.,8.498412,6.538206,4.064941,86.171333,-71.189964,-1.958877,157.467896
What percentage of account compromise attacks does Sam know can be effectively blocked by MFA protocols?,99%.,10.853413,6.058045,2.707439,67.184731,-50.099297,1.513332,166.718536
"As of September 9, 2023, what percentage of SMEs recognize the importance of digital transformation according to the Digital Economy and Innovation Group?",67%,12.364570,3.864095,1.865761,58.980831,-44.787827,-2.338285,165.866302
What was the voter turnout percentage according to the Local Electoral Participation Survey conducted after the 2023 municipal elections?,26.50%,13.850185,2.721436,1.341901,59.771782,-46.139503,-2.735569,167.065140
Which city set a precedent by amending their charter to allow youth participation on advisory boards?,Harbourton.,12.778326,3.446201,3.090667,70.703552,-57.214935,-1.662875,167.560471
Are remote workers at Infinity Solutions required to update their calendars with their working hours and meetings?,Yes.,6.461233,10.198585,3.600491,49.742847,-35.990845,0.017557,163.356003
"What was the public reaction to the heavy snowstorm that hit on December 15, 2023?",Surprised.,12.499819,4.589005,3.679115,72.749107,-59.443604,0.327792,163.417633
In what month does the Old Town Parade and Heritage Festival take place?,December.,10.470354,6.278645,2.884082,63.254700,-49.582897,-1.762625,166.149811
What was the name of the facial recognition software released by CyberSight Inc. that raised concerns regarding privacy and profiling?,VisionTrack.,12.587251,4.402911,2.675376,74.844231,-60.411846,0.904711,162.880447
What profound chapter are retired individuals in a vibrant neighborhood embracing according to the document?,Volunteerism.,12.519351,2.001559,1.852851,86.379219,-73.098595,2.617006,149.175568
By what percent did independently owned neighborhood institutions nationwide decline by September 2025?,30%.,11.398655,5.016886,1.387825,61.849087,-45.902573,0.702453,166.596451
Which festival is described as a jumble where 'fur-lined boots meet independent cinema'?,Sundance.,9.826779,6.104401,2.377265,67.474281,-51.060486,1.444045,164.983780
What cutting-edge platform did Meadowbrook introduce to provide personalized therapy sessions to its residents?,Athena.,6.047009,9.896233,2.489940,69.646057,-45.592754,1.865692,160.214050
"As of September 15, 2023, what percentage of the total solid waste generated worldwide is contributed by C&D activities?",30-40%,10.564507,5.841984,2.042325,56.750217,-43.609566,0.415547,171.436676
"What is the name of the digital platform launched on December 1, 2023, to connect young Springville residents with local representatives?",VoiceHub.,15.750698,1.487837,4.367703,65.421333,-52.859943,1.403882,168.442184
By what percentage did customer satisfaction increase after Jennings realigned her product line according to customer feedback?,30%,10.739339,6.119663,1.723151,61.719494,-46.703457,0.398683,168.019791
What is the name of the market research firm that reported a 35% increase in sales in the supplement industry as of late November 2023?,NutraStats.,12.414491,4.971406,3.177877,61.249092,-46.076538,-2.158408,167.918274
"According to the article, how much did ‘PixelDreams’ increase their revenue through rigorous analysis of social media activity?`",30%`,10.475038,5.399091,2.657454,85.208748,-60.405914,-1.716334,158.047958
"What is the mythical creature in Egyptian lore that has a mix of a crocodile, lion, and hippopotamus?",Ammit.,7.985287,8.914816,6.388266,61.282928,-44.410366,1.286190,163.596512
"What specific staple food did Edna Mae Harrell share at the November 5, 2023 gathering in Harlan, Kentucky?",Cornbread.,16.135799,0.974254,4.101781,64.534691,-51.258343,-0.559454,160.895615
"What is the fundraising goal for the construction of a new pediatric wing during the Heartbeats for Hope 5K Marathon on September 3, 2023?","$100,000.",6.181496,10.595359,3.168169,89.064178,-59.726368,-0.088181,160.496536
How much did private investments in PPPs spike in the fiscal year following September 2023?,40%.,12.896326,3.420811,3.201502,73.333557,-55.859379,-2.543401,163.366470
In what city did the U18 World Athletics Championships take place where 17-year-old Miguel Torres competed?,Nairobi.,11.538955,5.021546,3.525176,64.249619,-48.979427,-1.450149,164.773453
What percentage of a young athlete's diet should consist of carbohydrates according to Dietitian Emily Thomas?,50-60%,11.920364,4.978366,4.662997,65.593491,-46.009907,-1.778207,165.327423
Which game's World Cup event in October 2023 featured players participating in various playstyles from solo to squadron tactics?,Fortnite.,14.239758,2.269961,3.846056,65.154594,-51.436314,-1.801618,166.488098
"What was the estimated economic impact of the communication blackout experienced by Cross-Continental Airlines on November 5, 2023?","$600,000.00",7.870343,8.724114,0.952634,73.751549,-61.935146,3.212060,169.223572
"Which e-commerce platform is known as a free, open-source solution that aligns with SMEs that started on WordPress, as mentioned in the industry report published on December 2, 2023?",WooCommerce.,11.213398,5.420510,3.745335,66.833824,-52.375221,2.143181,168.203323
What contemporary ingredient did Chef Aisyah Bintari introduce to her Nasi Goreng dish during the culinary festival in Jakarta?,Quinoa.,14.315940,1.931235,3.080530,73.112999,-59.489223,1.109874,165.909485
What grade did the American Society of Civil Engineers give America’s infrastructure in their 2023 report card?,C-.,10.624767,5.887887,1.808195,64.851151,-46.375317,3.288089,165.017807
How much did Green Paws manage to raise for their biodegradable dog toy line?,"$80,000.",7.251170,8.981419,3.902322,83.721596,-62.897945,2.430591,162.226318
"According to the OECD study in January 2024, what percentage of professionals considered changing their field of work?",47%,11.669658,4.477859,2.722368,60.784843,-45.619759,0.187801,161.620178
"What traditional dish does the O'Reilly family of Dublin, Ireland prepare to celebrate the winter solstice?",Coddle.,9.918401,6.064256,2.160096,66.020020,-49.190571,2.564990,163.036942
What innovative dish did Amelia Davidson come up with for her 17th birthday using soba noodles?,Sobaghetti.,8.600538,7.661703,3.195876,63.989391,-46.052155,0.858816,166.199234
Which Maori art form is mentioned as encoding ancestral knowledge and social histories?,Whakairo,12.363656,3.687660,3.517298,79.957596,-67.288399,-0.806078,163.867020
What percentage of suburban residents lead sedentary lives according to Dr. Joy Hensley's study mentioned at the Move Your Suburb summit?,65%.,11.907101,4.564649,3.262573,74.307594,-51.899368,-1.338587,163.014771
What was the perspective of SecureBank Inc.'s CEO Johnathan Reeves on cybersecurity insurance?,Mandatory.,11.437268,5.178823,1.117547,57.356079,-41.927654,2.204390,164.923477
"What percentage of adult learners cited flexible schedules as a main reason for choosing online education, according to the AERC survey?",72%.,11.249624,5.135148,3.518001,66.364914,-48.117867,-4.312560,164.828598
What is the name of the online course platform that highlights the importance of technology knowledge in 3D printing?,Learn-a-ton.,14.225050,3.817233,2.429146,64.292313,-50.810593,0.305496,163.751495
"What project did Ms. Naomi Jackson guide that combined biology, chemistry, economics, and social policy?",Eco-Reformation.,9.743997,6.779604,2.279750,89.116257,-65.872093,2.201106,161.236069
What specific genre of music could be found at the downtown plaza's open-air jazz sessions led by Marcus Johnson?,Jazz.,10.011492,5.886590,4.065206,70.737434,-54.340019,-0.555921,164.972534
Which Chilean home décor business made a deal to distribute products to Europe on 10th September 2023?,CraftyCanvas.,15.542288,0.466202,4.107663,65.643135,-51.407257,-2.799850,162.096283
"By what approximate percentage have SMEs increased their investment in security measures due to an uptick in cyberattacks, as reported by the IDSC?",15-20%,11.919343,4.999585,1.426821,54.063805,-41.029415,0.346765,173.241119
What was the percentage of SME owners who felt pressured into adopting new technologies according to the survey by Market Bridge Analytics?,78%.,12.232380,4.162402,2.508013,71.538986,-51.069221,-0.955862,163.215256
What percentage of Greenfield Learning Center's annual operating budget is provided by its endowment fund?,20%.,12.750433,3.726077,2.679816,63.620319,-49.590164,-1.018572,167.006683
What year did Esther Rodriguez's grandmother immigrate to Argentina with her empanada recipe?,1921,10.233971,6.484312,4.252659,71.015244,-46.102810,-0.492951,163.371368
What is the name of the startup founded by Sarah Nguyen that is redefining supply chain operations?,ChainLogix,15.095517,0.611754,4.883803,99.864151,-83.958549,-1.076070,163.563339
What is the biggest obstacle to composting according to Sarah Thompson in Minneapolis?,Accessibility.,14.184735,2.613586,2.021790,79.257721,-65.834518,0.165161,163.578445
What humorous hashtag campaign did 'Florist Phil' launch in November?,#PetalPowerVsCorporateFlower.,5.686589,10.568008,3.051471,85.482727,-69.728073,1.510062,167.975403
What is the Spanish equivalent of French toast that is enjoyed in Seville during Semana Santa?,Torrijas.,15.715070,1.913963,1.427434,76.755135,-63.452682,1.360953,165.465271
"What was the percentage increase in the prevalence of obesity among adults in the United States over the past ten years as announced by Dr. Elizabeth Warren on October 2, 2023?",35%,12.500571,3.972998,1.896073,62.301018,-49.232815,-1.314041,168.051117
What is the expense limit for which GlobalFinance Corp. requires pre-approval?,PS500.,16.061029,1.030062,2.785905,66.192505,-51.849957,1.649970,168.670685
"What percentage of marathon participants made new friendships during the events, according to the Society for Community Engagement survey?",40%,11.248669,5.235519,3.535383,69.507393,-49.593204,-2.644616,167.434753
"In the document, which app is mentioned as a tool to revolutionize personal nutrition and diet monitoring?",FlexiTaste.,15.777820,-0.527529,2.732043,83.816078,-70.426628,-1.822227,162.059708
How much did cyberattacks on schools and universities increase according to the BlueSky Analytics report?,60%,14.083229,2.437182,2.354848,74.305260,-55.885571,0.140431,163.227798
Is the ancient practice of ritualistic dance and song in storytelling ceremonies viewed as relevant in the present day despite technological advancements?,Yes.,10.370028,6.943208,4.030560,58.859524,-44.699436,0.988460,163.629730
What was the percentage increase in online civic-related activities among young adults as reported by the Civic Engagement Research Group in October 2023?,33%,13.787544,2.820440,1.905926,56.440662,-43.454334,-0.638961,168.965240
What specific agricultural practice discussed in the document emphasizes integration of crops to support a natural balance?,Agroecology.,11.121447,5.685761,2.288675,79.419441,-63.157108,-1.397639,161.175903
"What specific technological advance in photography is making its debut at the Contemporary Visions Art Festival in Berlin on October 5, 2023?",Neuro-photography.,14.993022,1.378264,3.383254,76.007935,-62.417511,-1.670399,164.897552
Which dessert is described as an edible testament to love and longevity in Rosa Bianchi's family?,Tiramisù.,9.026213,6.822267,4.310575,65.711113,-47.218281,1.428029,169.265945
What percentage increase in revenue did Zephyr Goods experience after implementing their e-commerce strategy?,150%,13.770300,3.100978,1.596061,52.813332,-40.250454,1.419269,170.519684
"As of November 22, 2023, what percentage of security breaches involved human error according to a joint study?",65%,12.076868,4.635985,3.130738,47.898678,-34.752239,-3.033208,171.049500
What percentage of the U.S. workforce was involved in the gig economy as of an independent study published in October 2023?,36%.,13.335413,3.360543,3.692900,50.741478,-37.421822,0.152860,168.567337
What percentage did GlobalMech reduce landfill contributions by after their first year of collaboration with ReCircle?,60%,11.568636,5.068718,2.476150,61.015373,-45.131924,-0.005424,168.066544
What is the name of the AI platform Elizabeth Harmon developed to process emotional intelligence?,CerebraNet.,11.045332,6.164082,3.332775,68.344032,-50.974678,1.638747,161.876068
In what year did the art therapist reflect on the strides made in community outreach programs?,2023,10.955979,5.037562,3.080178,62.178814,-47.059929,-0.296206,161.296219
"Which startup, spearheaded by Maya Jacobs, is changing the face of agriculture using 5G?",GreenFuture.,13.519913,2.378897,3.093010,94.278503,-72.968460,-0.848583,156.276550
Which cheese is suggested to try first for grilling on a salt block in the document?,Camembert.,15.265891,1.261450,0.596320,67.014984,-52.885273,-2.396281,161.656540
What is the name of the startup that is aiming to disrupt the shipping industry with its zero greenhouse gas emission maritime transport solution?,OceanRail.,12.267871,4.399290,3.891979,62.959724,-47.330490,3.269402,165.326721
What instrument does Ada Monroe complement with her traditional six-string guitar in her performances?,Mandolin.,9.238590,7.199532,3.142214,57.071499,-40.510803,3.733752,168.320038
What is the Japanese concept of communal harmony that Emily learned about during her visit?,Wa'.,17.723406,-0.427387,2.771652,86.163193,-70.852455,1.632296,159.943817
Which startup is mentioned in the document as having capitalized on 5G for real-time cybersecurity defenses?,NeuroMesh.,13.984223,2.339788,2.468172,78.006424,-64.284782,-2.515337,163.918671
What is the name of the comprehensive program launched by Hillview Academy to integrate coding fundamentals into various subject areas?,CodeLogic.,11.753887,6.033773,2.607650,64.179710,-50.489723,-1.404910,166.448883
"What is the secret ingredient to family recipes shared by Martha Stewart from Savannah, Georgia, as mentioned in the document?",Tradition.,13.869710,2.479848,3.879992,70.657959,-56.833881,-4.310995,164.777039
What was 'Vistara Retail's' server uptime since their transition to the cloud?,100%,11.641550,4.719337,0.501291,61.353142,-48.254292,-0.222471,163.104385
What percentage of Gem's Essence online traffic is attributed to social media according to owner Sophia Rogers?,60%,13.152161,3.151521,2.379541,54.721512,-39.717129,-1.284133,166.147141
What year did Maria Elena Garza perform at the storytelling ceremony in Veracruz?,2023,13.154967,3.908899,3.572387,45.741512,-31.140049,0.121567,161.098557
What percentage of IoT devices are prone to hacking as per the NortonSpec report?,70%,10.938370,5.215639,2.896825,75.003471,-53.789280,-2.328779,164.189972
"Which app, launched in October 2023, offers mood tracking and the ability to connect with licensed therapists?",MindMend'.,12.542179,3.145562,4.295796,83.170540,-65.612534,1.296890,161.446487
"What percentage of smartwatch users engage with their devices to improve their health and fitness according to a survey conducted on September 1, 2023?",75%.,12.542603,3.885353,4.431633,58.109200,-42.805279,-2.040700,168.477692
What was the median home price in our neighborhood as confirmed by Emily Nguyen last month?,"$450,000.",5.130740,10.756034,2.935836,75.048630,-56.810986,1.703983,158.212341
How much did the Global Financial Services Board increase cybersecurity spending by in 2024?,20%.,11.937872,4.588025,2.644623,68.431595,-49.292801,-1.820298,166.791489
What is the name of the crowdfunding platform launched by Ethan Kwame?,SeedSocial.,13.136529,3.026510,3.899482,66.529373,-53.164555,2.181213,161.877213
How much did Elena's Bakehouse reduce waste by utilizing AI to optimize its supply chain and inventory management?,23%.,11.452394,4.743121,1.848585,69.321426,-47.833515,-0.780458,167.244934
Which company announced the successful integration of blockchain technology for securing its mobile transactions in December 2023?,FinSecure.,15.435819,1.296077,3.717150,78.088753,-62.922081,-1.014690,164.727859
What was the alias of the state-sponsored actor responsible for the cyber attack on Pinnacle Bank?,PhantomMoth,14.424695,1.185590,2.043895,80.638145,-67.121452,1.287462,164.654129
Which types of fruits are mentioned as suitable for confit in the document?,Lemons.,18.064232,0.042037,1.505306,81.260796,-67.240280,-0.688374,162.076370
"What percentage of small businesses reported that technology will be a critical factor in their survival and growth over the next decade, as of October 2023?",85%,12.541495,3.866995,2.894530,60.223320,-44.116009,-1.708162,169.155228
What is the estimated annual growth of global e-waste as mentioned in the Sustainable Electronics Initiative report?,3-5%,9.400311,7.318972,1.896453,61.814968,-46.685345,1.566059,166.450150
"What technology did the pilot program launched by Albert Tech in Austin, Texas on December 1, 2023, use for delivering packages?",Drones.,10.984906,5.725657,1.979354,52.884266,-36.210457,0.061953,165.589035
What financial amount did Laura Jimenez raise through her viral social media campaign for county sheriff?,"$300,000",7.529155,9.107812,2.857811,78.132576,-59.229721,2.093293,163.197845
Has OmniTech Solutions made remote work a permanent aspect of its workforce?,Yes.,8.229866,8.026839,2.672021,62.932720,-46.056610,2.133099,161.153625
What is the name of the AI platform Sara Watkins is developing for personalized learning experiences?,NimbleMind.,11.340491,4.829505,3.471430,68.881119,-53.379246,-1.848557,164.265854
"Which company did New Hudson announce a partnership with on March 3, 2024, to fortify its technology arsenal?",SecureTech.,15.329725,0.816833,3.008937,78.563843,-63.304482,-0.074763,165.973892
"According to Dr. Laura Chen, what can amplify cognitive noise and potentially result in interpreting natural sounds as supernatural?",Silence.,13.479858,2.913640,1.996554,82.136856,-68.843765,0.925029,158.283554
What is the educational model created by Emily Foster and Harold Gizmo Turner called?,PlayLearn.,14.611440,2.790246,3.130892,69.787697,-54.965759,-1.493542,164.890686
"What percentage of educational institutions reported facing cyber threats in the past year according to the survey conducted on October 10th, 2023?",85%,12.788301,3.421478,2.912705,53.519253,-40.713326,-1.214487,167.726944
What is the secret ingredient that distinguishes Grandmother Farah's baklava from typical local versions in Detroit?,Rosewater.,14.755430,1.629819,3.593799,69.537766,-56.459503,0.348827,168.462769
"What is the main ingredient that Paul S. Nguyen uses for fermentation on October 13, 2023?",Cabbage.,11.814506,4.652772,3.501160,62.849625,-45.362671,2.537611,162.420914
"What percentage of hospitals had an active palliative care program as of February 5, 2024, according to the National Palliative Care Registry?",58%.,14.377701,1.722396,2.503055,62.136932,-46.529690,1.053867,168.390121
Which startup introduced an AI-driven route optimization software for public bus systems in November 2023?,Viatrans.,11.417214,4.806451,3.151121,63.116833,-48.520725,1.065570,167.542480
"What percentage of SMEs adopted some form of cloud service by September 5, 2023, according to the survey by TechGale?",73%,13.185261,3.437687,3.369364,57.286610,-41.938290,-2.487243,168.459000
What percentage increase in production efficiency has Richmond Terrace Garment Factory seen since adding automation?,20%,11.087790,5.035020,0.378848,56.578159,-41.700401,1.313014,168.712433
Which city's Neues Museum restoration does the reporter describe in their journey?,Berlin.,11.316302,4.796967,2.908766,79.933990,-63.368149,1.111777,166.584930
Which online freelance marketplace reported a 40% increase in listed projects in November 2023?,Upwork.,12.589617,3.664761,3.221684,60.298969,-47.762760,-2.001332,163.058899
What is the estimated percentage of local tax revenues contributed by small businesses?,40%,11.419360,4.959043,1.654735,61.565853,-45.345367,-2.534307,168.502945
"As of December 2023, what reduction in defect rates has Jackson's Electronics achieved by implementing Lean management techniques?",20%,12.059077,4.479415,1.377401,56.671719,-43.644718,-1.418968,169.627350
"According to Jamal Anderson's diary entry, what initial emotion did he experience upon joining his first language class at Horizon?",Intimidation.,13.805380,2.771273,1.711122,66.609016,-52.839523,1.559955,163.434097
Which early religion adopted the phoenix as a symbol of resurrection and eternal life?,Christianity.,10.662905,5.943869,3.612372,71.782738,-59.345444,-1.459067,168.354248
What percentage of SMEs struggled with maintaining effective supply chains due to global events as reported by the Institute for Supply Chain Excellence in September 2023?,78%,14.949192,1.382722,1.482045,50.074024,-37.259884,0.183433,170.159775
What nutrient does Dr. Emily Robertson say is essential for synthesizing the 'feel-good' neurotransmitter serotonin?,Tryptophan.,9.246557,6.487392,1.389680,79.999001,-57.646267,0.185913,167.211212
What was the year-on-year increase in RPA adoption among SMEs as indicated by a 2024 report from Automation Anywhere?,50%,12.390119,3.562655,1.102598,73.546272,-57.036209,-2.161807,162.351990
What was the percentage decrease in municipal water demand reported by Drysdale after implementing the rainwater harvesting program?,40%.,11.322776,4.969792,0.856205,63.223232,-49.813801,-2.386804,167.650528
What is referred to as the new oil in the context of SME digital integration shared by Maria Gonzalez at the Global SME Digital Summit?,Data.,11.606174,3.922334,1.756263,91.316727,-72.473999,-1.869181,158.001175
What was the name of the meditation AI mentioned by the author's friend Julia?,AumNet.,8.297359,8.601286,1.375724,70.620163,-50.833473,-1.220506,154.612167
"What percentage increase in ransomware attacks on SMEs has been reported by the Cyber Threat Alliance since September 1, 2023?",56%,14.075913,1.949247,2.099399,57.983059,-44.774780,-1.388439,168.846741
Which company set up a gaming lounge at the championship series of BattleQuest?,Keytech.,14.465434,0.911179,2.028675,70.407921,-57.084702,0.718027,164.170212
What percentage of citizens believed their vote had a tangible impact on their quality of life in the recent municipal elections?,80%,11.571903,4.726797,3.159409,79.071907,-58.206360,0.207742,163.098389
Has the integration of art into science curricula been recognized by educational institutions?,Yes.,8.003778,8.443703,3.103624,55.686844,-42.292328,2.734532,166.939041
"Which company, mentioned in the document, became a major player in the waste-to-energy sector after starting as a small startup?",OrganicsNow.,13.910746,3.142368,2.922137,74.846382,-61.687820,4.079662,165.859863
How much did FlexiWare's operational efficiency increase after digitizing their inventory management system?,20%.,12.530659,3.651881,1.458123,58.662289,-44.373871,-1.055493,167.078613
In what year did online holiday season sales exceed in-store purchases for the first time?,2026,11.932746,4.351716,5.432809,69.512802,-54.405155,-0.007677,166.292389
